name,team,level,class_last,reliability,player_id,canonical_id,season,last_season,last_n,proj_woba,proj_woba_p10,proj_woba_p90,periph_adj,proj_k_pct,proj_bb_pct,proj_iso,proj_babip,proj_hr_pa,proj_avg,proj_obp
Joe Thornton,Spokane,JUCO,Fr,0.465,9,3571,2027,2025,202,0.3497,0.2802,0.4192,0.0,0.0952,0.0922,0.0823,0.3283,0.0057,0.2943,0.3839
Sam DeCarlo,UW,D1,Sr,0.738,3486,3486,2027,2026,248,0.3496,0.2829,0.4163,0.0,0.2346,0.1166,0.1563,0.3383,0.0281,0.274,0.3689
Griffin Myers,Wash. St.,D1,Jr,0.285,3767,3767,2027,2025,98,0.3496,0.2782,0.4209,0.0,0.1822,0.097,0.1288,0.3358,0.0165,0.2828,0.3734
Cole Rohlmeier,Columbia Basin,JUCO,Fr,0.537,47,47,2027,2025,185,0.3495,0.2807,0.4182,0.0,0.195,0.1114,0.1081,0.3343,0.0087,0.2706,0.3786
Jaylen Kennedy,Lower Columbia,JUCO,Fr,0.503,1023,1023,2027,2026,188,0.3495,0.2804,0.4187,0.0005,0.1259,0.1247,0.0785,0.3273,0.0056,0.2878,0.3907
Bryce Moser,Edmonds,JUCO,Fr,0.453,888,888,2027,2026,154,0.3494,0.2798,0.4191,0.0012,0.1491,0.1558,0.0822,0.3204,0.0081,0.2691,0.3947
Shota Miyoshi,Shoreline,JUCO,Fr,0.547,29,29,2027,2025,209,0.3493,0.2806,0.4179,0.0,0.1613,0.1272,0.0865,0.3385,0.0054,0.2839,0.3814
Amari Goodfellow,Tacoma,JUCO,Fr,0.379,41,41,2027,2025,142,0.3492,0.2788,0.4196,0.0,0.1201,0.1093,0.1279,0.3134,0.0102,0.2727,0.3713
Stanley Schoppe,GFU,D3,Sr,0.249,4137,4137,2027,2025,53,0.349,0.2772,0.4207,0.0,0.1826,0.0982,0.1282,0.328,0.0146,0.2805,0.3695
Ryder Okimoto,SW Oregon,JUCO,Fr,0.583,4475,4475,2027,2025,192,0.3489,0.2806,0.4172,0.0,0.1546,0.1098,0.1022,0.3311,0.0075,0.2824,0.3777
Jackson Wendt,Lower Columbia,JUCO,Fr,0.535,1024,1024,2027,2026,214,0.3489,0.2801,0.4177,-0.0001,0.1142,0.1153,0.1056,0.3039,0.0096,0.2648,0.3828
Mason Pirello,Wash. St.,D1,Fr,0.405,3535,3535,2027,2026,134,0.3487,0.2786,0.4189,0.0,0.2366,0.0968,0.1447,0.3426,0.019,0.273,0.3705
Parker Bleggi,MSUB,D2,Sr,0.423,3979,3979,2027,2025,194,0.3487,0.2787,0.4186,0.0,0.1625,0.097,0.1079,0.3387,0.0111,0.2855,0.3768
Braeden Reese,Bellevue,JUCO,So,0.576,646,646,2027,2026,142,0.3484,0.2801,0.4168,0.0,0.1788,0.1367,0.0819,0.3347,0.0052,0.2747,0.3926
Peyton Tyner,Lane,JUCO,So,0.681,27,27,2027,2026,231,0.3484,0.2811,0.4156,0.0011,0.1031,0.1165,0.0902,0.3226,0.008,0.2884,0.3805
Eli Steinhaus,L&C,D3,Jr,0.705,3325,3325,2027,2026,184,0.3484,0.2814,0.4154,0.0,0.1542,0.1121,0.1206,0.319,0.0161,0.2744,0.3675
Simeon Howard,Columbia Basin,JUCO,Fr,0.218,830,830,2027,2026,52,0.3483,0.2762,0.4204,-0.0014,0.1516,0.142,0.1082,0.3137,0.0096,0.2645,0.3887
Thomas Malcolm,Spokane,JUCO,Fr,0.45,1184,1184,2027,2026,152,0.3482,0.2785,0.4179,0.0004,0.1422,0.1006,0.0893,0.3354,0.0058,0.2909,0.3796
Nathaniel Gutierrez,Corban,NAIA,Sr,0.515,2874,2874,2027,2026,92,0.3482,0.2792,0.4172,-0.0017,0.1956,0.1162,0.0998,0.3411,0.0145,0.2808,0.3859
Brayden Oram,Lower Columbia,JUCO,Fr,0.662,61,61,2027,2025,214,0.348,0.2805,0.4154,0.0,0.1241,0.145,0.0913,0.3129,0.0096,0.2734,0.3786
Gage Bruce,Portland,D1,Jr,0.416,3584,3584,2027,2026,84,0.348,0.278,0.418,0.0004,0.1748,0.0995,0.1407,0.3284,0.025,0.2766,0.3807
Jackson Lind,Seattle U,D1,So,0.254,7355,7355,2027,2025,84,0.3477,0.276,0.4194,0.0,0.2233,0.0982,0.1475,0.3306,0.0238,0.269,0.3676
Carson Ackermann,Tacoma,JUCO,So,0.509,1214,1214,2027,2026,121,0.3477,0.2787,0.4168,-0.0005,0.2019,0.1097,0.1229,0.3231,0.0089,0.2597,0.3787
Nik Greb,Whitman,D3,Sr,0.245,4066,4066,2027,2025,52,0.3475,0.2757,0.4193,0.0,0.2464,0.1066,0.1734,0.3237,0.0357,0.2757,0.358
Cohen Sunich,Columbia Basin,JUCO,Fr,0.535,846,846,2027,2026,214,0.3474,0.2787,0.4162,-0.0012,0.2028,0.0999,0.129,0.3427,0.0096,0.2833,0.3631
Josh Cunnigan,Seattle U,D1,So,0.468,3680,3680,2027,2026,108,0.3473,0.2778,0.4167,0.0,0.2384,0.1364,0.1544,0.326,0.0243,0.2571,0.3717
Max Coupe,Gonzaga,D1,Sr,0.511,3780,3780,2027,2025,161,0.3472,0.2782,0.4162,0.0,0.2116,0.09,0.1659,0.3299,0.0292,0.2725,0.3577
Davis Downer,Everett,JUCO,So,0.658,921,921,2027,2026,228,0.3472,0.2797,0.4147,-0.0003,0.1636,0.1059,0.1316,0.3226,0.0172,0.2773,0.3636
Josh Mansur,Linfield,D3,Sr,0.703,3393,3393,2027,2026,132,0.3471,0.2801,0.4142,-0.0011,0.2369,0.0925,0.1546,0.3386,0.0219,0.2768,0.3591
Cooper Whitton,UW,D1,Jr,0.471,3710,3710,2027,2025,77,0.347,0.2775,0.4164,0.0,0.2643,0.1072,0.1721,0.3212,0.0315,0.2537,0.3457
Tyler Balkenbush,EOU,NAIA,Sr,0.478,3840,3840,2027,2025,95,0.347,0.2776,0.4164,0.0,0.1946,0.1106,0.1159,0.3359,0.0141,0.272,0.3731
Jalen Riddle,Lane,JUCO,Fr,0.503,978,978,2027,2026,188,0.347,0.2778,0.4161,0.0005,0.108,0.1154,0.1002,0.3219,0.0078,0.2846,0.3749
Charlie Ferbet,Willamette,D3,So,0.344,4155,4155,2027,2025,84,0.347,0.2762,0.4177,0.0,0.142,0.0882,0.1089,0.3299,0.0195,0.2922,0.3691
Nathan Wilson,Whitman,D3,Sr,0.57,3260,3260,2027,2026,94,0.3468,0.2784,0.4152,0.001,0.1363,0.1107,0.1172,0.3157,0.0177,0.2749,0.3663
Landon Young,UW,D1,Fr,0.441,3493,3493,2027,2026,88,0.3468,0.277,0.4165,0.0,0.2335,0.1062,0.1417,0.331,0.0265,0.2676,0.344
Kaden Oshiro,GFU,D3,Sr,0.297,3432,3432,2027,2026,54,0.3468,0.2756,0.4181,0.0004,0.1417,0.1154,0.0956,0.325,0.0133,0.2822,0.3753
Zen Staszkow,SMU,D2,Jr,0.199,3050,3050,2027,2025,94,0.3468,0.2745,0.419,0.0,0.2042,0.0986,0.1132,0.3406,0.012,0.2843,0.3732
Vaughn Lowe,Tacoma,JUCO,So,0.637,40,40,2027,2026,166,0.3467,0.2789,0.4144,0.0003,0.1276,0.1145,0.1045,0.3231,0.0083,0.2837,0.3749
Elliot Jamison,Treasure Valley,JUCO,Fr,0.347,1247,1247,2027,2026,99,0.3467,0.2759,0.4174,-0.0009,0.1902,0.1311,0.0644,0.327,0.0062,0.2578,0.3977
Yuji Imai,Olympic,JUCO,So,0.602,115,115,2027,2026,165,0.3467,0.2786,0.4147,0.0012,0.1675,0.1367,0.0981,0.3281,0.0051,0.2706,0.3784
Dallas Macias,Oregon St.,D1,Jr,0.564,3754,3754,2027,2025,133,0.3466,0.2781,0.4151,0.0,0.1508,0.1113,0.158,0.3098,0.0257,0.2673,0.3632
Spencer Scott,Portland,D1,Sr,0.506,3801,3801,2027,2025,104,0.3465,0.2774,0.4155,0.0,0.1647,0.1245,0.1228,0.3243,0.0162,0.2706,0.378
Diego Martinez-Griffin,Columbia Basin,JUCO,Fr,0.526,837,837,2027,2026,206,0.3465,0.2776,0.4153,0.0005,0.1345,0.1152,0.0839,0.3241,0.0076,0.2794,0.383
Jacob Roth,Blue Mountain,JUCO,So,0.614,95,95,2027,2026,177,0.3465,0.2786,0.4145,-0.0001,0.1624,0.1166,0.1207,0.323,0.0068,0.2713,0.3713
AJ Killion,SMU,D2,Sr,0.135,3966,3966,2027,2025,59,0.3465,0.2736,0.4195,0.0,0.2152,0.1016,0.1221,0.3357,0.0132,0.2742,0.3735
Tyler Inge,Oregon St.,D1,So,0.457,3525,3525,2027,2026,166,0.3465,0.277,0.4161,0.0,0.2139,0.1127,0.1165,0.3469,0.0147,0.2818,0.369
Kenny Rhein,Seattle U,D1,Jr,0.536,3688,3688,2027,2026,228,0.3464,0.2776,0.4151,0.0,0.1381,0.1339,0.1406,0.3104,0.0156,0.2633,0.3736
Bryant Starr,Linn-Benton,JUCO,So,0.69,68,68,2027,2026,181,0.3464,0.2792,0.4136,0.0013,0.1139,0.1136,0.1181,0.3076,0.0082,0.2717,0.3757
Blake Skinner,Everett,JUCO,Fr,0.529,916,916,2027,2026,209,0.3464,0.2775,0.4152,0.0012,0.1297,0.0922,0.1232,0.3228,0.0138,0.286,0.3577
Jim O'Brien,UPS,D3,Jr,0.589,3188,3188,2027,2026,112,0.3463,0.2781,0.4145,-0.0007,0.1742,0.1002,0.1684,0.3124,0.0359,0.2743,0.3553
Ty Blakely,OIT,NAIA,Sr,0.478,3863,3863,2027,2025,102,0.3463,0.277,0.4157,0.0,0.154,0.1047,0.1084,0.3262,0.0134,0.2669,0.3783
Jake Gallagher,Pacific,D3,Sr,0.592,3358,3358,2027,2026,113,0.3462,0.278,0.4143,-0.0017,0.2502,0.098,0.1517,0.333,0.0236,0.2731,0.3529
Kai Miller,Everett,JUCO,So,0.513,919,919,2027,2026,152,0.3462,0.2772,0.4152,-0.0003,0.2214,0.1556,0.1276,0.3129,0.016,0.2494,0.3794
Cole Watterson,Wash. St.,D1,So,0.375,3547,3547,2027,2025,84,0.346,0.2755,0.4164,0.0,0.2624,0.1363,0.1184,0.3446,0.0168,0.2655,0.3775
Hudson Shupe,Gonzaga,D1,Sr,0.743,3556,3556,2027,2026,233,0.346,0.2794,0.4127,0.0002,0.1324,0.0938,0.1245,0.326,0.0191,0.2879,0.3708
Cooper Vance,Oregon St.,D1,Sr,0.343,3524,3524,2027,2026,103,0.3459,0.2751,0.4167,0.0,0.1625,0.1166,0.1259,0.3203,0.0195,0.2657,0.3736
Kellen Berg,CWU,D2,Jr,0.357,3013,3013,2027,2026,134,0.3458,0.2752,0.4164,0.0004,0.2106,0.0937,0.0986,0.3476,0.0118,0.2889,0.3707
Shawn Hunt,Warner Pacific,NAIA,So,0.423,3934,3934,2027,2025,108,0.3458,0.2759,0.4158,0.0,0.1321,0.1074,0.1285,0.3247,0.0169,0.2721,0.3683
Evan Brown,C of I,NAIA,So,0.348,2833,2833,2027,2026,77,0.3458,0.2751,0.4165,0.0,0.2111,0.0988,0.1133,0.3324,0.0146,0.2677,0.3779
Carson Dunn,SMU,D2,Jr,0.443,3041,3041,2027,2026,151,0.3457,0.276,0.4154,-0.0004,0.1877,0.0896,0.1344,0.3355,0.0218,0.2819,0.3628
Max Finkelstein,Pacific,D3,Jr,0.413,3363,3363,2027,2026,90,0.3457,0.2756,0.4157,-0.0002,0.1462,0.104,0.0968,0.3293,0.0118,0.2872,0.3728
Chase Meggers,Oregon,D1,Jr,0.496,3730,3730,2027,2025,107,0.3456,0.2764,0.4148,0.0,0.1637,0.0818,0.1424,0.3276,0.0224,0.2823,0.3623
Brennan Bates,GFU,D3,So,0.596,3424,3424,2027,2026,128,0.3456,0.2774,0.4137,-0.0005,0.2279,0.1111,0.1818,0.311,0.0379,0.2618,0.3553
Jace Mahlke,C of I,NAIA,Jr,0.62,2835,2835,2027,2026,105,0.3455,0.2776,0.4134,-0.0007,0.1764,0.0956,0.1011,0.339,0.0158,0.2883,0.3775
Hunter Sasaki,SMU,D2,Sr,0.428,3961,3961,2027,2025,169,0.3454,0.2755,0.4152,0.0,0.1367,0.0866,0.0704,0.3467,0.006,0.3017,0.3782
Josh Miyazawa,Bushnell,NAIA,Sr,0.717,2905,2905,2027,2026,128,0.3453,0.2784,0.4121,-0.0004,0.1609,0.1228,0.1177,0.3269,0.0112,0.2705,0.3737
Dawson Sugawa,Everett,JUCO,So,0.25,4336,4336,2027,2026,62,0.3453,0.2736,0.4171,0.0002,0.1653,0.1025,0.1213,0.3204,0.0151,0.2742,0.3623
Bo Shinkle,Gonzaga,D1,Jr,0.484,3552,3552,2027,2026,185,0.3453,0.276,0.4146,0.0001,0.188,0.1095,0.1121,0.3383,0.0145,0.2837,0.3758
Curtis Hebert,Portland,D1,Jr,0.216,3797,3797,2027,2025,68,0.3453,0.2733,0.4174,0.0,0.2621,0.0964,0.1706,0.3354,0.0306,0.2721,0.3552
Reece Carganilla,Bushnell,NAIA,Sr,0.592,3915,3915,2027,2025,143,0.3452,0.277,0.4134,0.0,0.1619,0.0878,0.1007,0.3374,0.0121,0.2852,0.3729
Kamren Agpalza,Wenatchee Valley,JUCO,Fr,0.388,1322,1322,2027,2026,118,0.3451,0.2748,0.4154,0.0005,0.1049,0.0907,0.0982,0.3286,0.006,0.2924,0.3667
Trey Nelson,WOU,D2,Sr,0.155,4003,4003,2027,2025,69,0.3451,0.2724,0.4178,0.0,0.2274,0.0949,0.1399,0.3323,0.0277,0.2743,0.3668
Atticus Rogers,Yakima Valley,JUCO,Fr,0.268,1363,1363,2027,2026,68,0.3451,0.2735,0.4166,-0.0012,0.2358,0.1314,0.0899,0.3478,0.0093,0.2744,0.3839
Cesar Rodriguez,Warner Pacific,NAIA,Jr,0.467,2955,2955,2027,2026,99,0.3449,0.2755,0.4144,-0.0005,0.2391,0.1258,0.123,0.3325,0.0172,0.2583,0.3759
Espn Fisher,MSUB,D2,Fr,0.207,3085,3085,2027,2026,79,0.3449,0.2728,0.4171,0.0,0.2185,0.0864,0.1432,0.3368,0.0178,0.2803,0.3641
Jackson Noonan,Lower Columbia,JUCO,Fr,0.446,1020,1020,2027,2026,150,0.3448,0.2751,0.4145,-0.0004,0.1932,0.119,0.0918,0.333,0.0058,0.2714,0.3818
Noah Scharer,Linn-Benton,JUCO,Fr,0.521,995,995,2027,2026,202,0.3447,0.2757,0.4136,0.0007,0.1467,0.1207,0.0926,0.3217,0.0055,0.2722,0.3793
Nolan Miller,Portland,D1,So,0.585,3583,3583,2027,2026,151,0.3445,0.2762,0.4128,0.0,0.196,0.1145,0.1136,0.3279,0.0221,0.2702,0.3647
Jacob Reece,Columbia Basin,JUCO,Fr,0.299,4293,4293,2027,2025,99,0.3443,0.2731,0.4155,0.0,0.1467,0.1037,0.0853,0.328,0.0063,0.2816,0.3775
Hunter Komine,Seattle U,D1,Jr,0.375,3681,3681,2027,2026,58,0.3442,0.2738,0.4147,0.0,0.163,0.1022,0.1202,0.3305,0.0172,0.2819,0.3654
Luke Murawski,Edmonds,JUCO,Fr,0.45,4313,4313,2027,2025,81,0.3441,0.2744,0.4137,0.0,0.1321,0.1167,0.0894,0.317,0.0077,0.2709,0.3832
Rece Schuerman,Gonzaga,D1,Fr,0.42,3561,3561,2027,2025,103,0.3438,0.2738,0.4137,0.0,0.2225,0.0977,0.159,0.325,0.0359,0.2679,0.3479
Isaiah Afework,Tacoma,JUCO,Fr,0.617,4502,4502,2027,2025,129,0.3437,0.2758,0.4117,0.0,0.2218,0.0989,0.1347,0.3152,0.0171,0.256,0.3626
Carson Burns,NNU,D2,Sr,0.38,3152,3152,2027,2026,67,0.3437,0.2733,0.4141,-0.0008,0.196,0.0983,0.1034,0.3438,0.0157,0.2877,0.3701
Gunnar Shiotani,WOU,D2,Sr,0.3,3112,3112,2027,2026,94,0.3436,0.2724,0.4148,-0.0004,0.13,0.1037,0.0816,0.3311,0.0105,0.2759,0.3796
NeaCoali Winston,Warner Pacific,NAIA,So,0.308,2962,2962,2027,2025,80,0.3435,0.2724,0.4147,0.0,0.2083,0.1191,0.1214,0.3282,0.0192,0.2659,0.3719
Kyle Slater,Mt. Hood,JUCO,So,0.678,91,91,2027,2026,166,0.3435,0.2762,0.4108,0.0008,0.1453,0.1206,0.0862,0.315,0.0066,0.2655,0.3832
Sean Murphy,UPS,D3,Sr,0.443,4035,4035,2027,2025,87,0.3434,0.2737,0.4131,0.0,0.1577,0.0942,0.0991,0.3278,0.0096,0.2818,0.3719
Malakhi Knight,UW,D1,Sr,0.456,3703,3703,2027,2025,206,0.3434,0.2738,0.413,0.0,0.1803,0.111,0.1414,0.3205,0.0253,0.269,0.3663
Pedro Quero,Spokane,JUCO,Fr,0.355,4493,4493,2027,2025,128,0.3433,0.2726,0.4139,0.0,0.1236,0.1013,0.0968,0.3219,0.0082,0.2797,0.372
Alex Laureano,Pacific,D3,Sr,0.464,3355,3355,2027,2026,111,0.3431,0.2736,0.4126,0.0018,0.1464,0.0873,0.1323,0.3198,0.02,0.2774,0.3578
Martyn Hernandez,Lower Columbia,JUCO,Fr,0.559,1017,1017,2027,2026,236,0.3431,0.2746,0.4117,0.0002,0.1486,0.1309,0.0853,0.3186,0.0054,0.268,0.3793
Kellen Segel,Linn-Benton,JUCO,So,0.528,993,993,2027,2026,144,0.3431,0.2742,0.4119,0.0004,0.2089,0.1168,0.117,0.3345,0.009,0.2743,0.3689
Ricco Longo,Wash. St.,D1,So,0.506,3768,3768,2027,2025,151,0.343,0.274,0.4121,0.0,0.15,0.0989,0.1428,0.3191,0.019,0.2716,0.3636
Jake Wells,Blue Mountain,JUCO,Fr,0.459,714,714,2027,2026,158,0.343,0.2734,0.4125,0.0,0.1746,0.1016,0.077,0.333,0.0058,0.2737,0.3787
Danner Hamburg,GFU,D3,Jr,0.38,3435,3435,2027,2025,60,0.3429,0.2725,0.4133,0.0,0.142,0.1041,0.1069,0.3243,0.0137,0.2831,0.3575
Chase Edwards,Spokane,JUCO,So,0.644,28,28,2027,2026,175,0.3429,0.2752,0.4105,-0.0,0.1208,0.1231,0.0614,0.3168,0.0062,0.2745,0.3881
Ty Komoda,Whitworth,D3,Sr,0.641,3299,3299,2027,2026,157,0.3428,0.2751,0.4105,-0.0004,0.2122,0.0876,0.1384,0.3291,0.0241,0.2768,0.3545
Sam Weber,LCSC,NAIA,So,0.643,2711,2711,2027,2026,179,0.3427,0.275,0.4104,-0.0003,0.1609,0.1003,0.0918,0.3427,0.0109,0.2965,0.3982
Anthony Zisa,Warner Pacific,NAIA,Sr,0.351,2951,2951,2027,2026,78,0.3427,0.272,0.4134,-0.0017,0.1975,0.1049,0.1373,0.3309,0.0186,0.2677,0.3642
Austin Stalwick,GFU,D3,Sr,0.577,3436,3436,2027,2026,68,0.3426,0.2742,0.4109,-0.0002,0.1855,0.0957,0.1368,0.3208,0.0164,0.2695,0.3633
Jeramiah Keithley,SW Oregon,JUCO,Fr,0.48,1168,1168,2027,2026,172,0.3426,0.2733,0.412,-0.0003,0.1761,0.0787,0.1072,0.3379,0.0102,0.2876,0.3613
Stephen Waters,UBC,NAIA,So,0.542,2984,2984,2027,2026,86,0.3426,0.2739,0.4113,0.0007,0.18,0.0854,0.1518,0.3257,0.0256,0.2758,0.3574
Colin Blanchard,UW,D1,Jr,0.411,3709,3709,2027,2025,70,0.3422,0.2721,0.4123,0.0,0.1813,0.1295,0.1345,0.316,0.0211,0.2612,0.3676
Colby Holmdahl,Edmonds,JUCO,Fr,0.466,4312,4312,2027,2025,179,0.3422,0.2727,0.4117,0.0,0.1144,0.1003,0.086,0.2995,0.0078,0.2507,0.3789
D Furuhata,SW Oregon,JUCO,,0.491,44,44,2027,2025,187,0.3421,0.2729,0.4113,0.0,0.1436,0.1032,0.1017,0.323,0.0064,0.2729,0.3605
Cole Zimmerman,Lane,JUCO,So,0.577,15,15,2027,2025,170,0.3418,0.2734,0.4101,0.0,0.1118,0.1281,0.0794,0.3171,0.0067,0.2782,0.3798
Chanz Flores,Linn-Benton,JUCO,So,0.515,1001,1001,2027,2026,167,0.3418,0.2728,0.4107,0.0003,0.1834,0.1076,0.1159,0.3124,0.0123,0.2632,0.3579
Max Bledy,CWU,D2,Sr,0.537,3014,3014,2027,2026,158,0.3418,0.2731,0.4106,0.0006,0.1566,0.0855,0.1104,0.3324,0.0188,0.2825,0.3678
BJ Tokushima,GFU,D3,Sr,0.496,3422,3422,2027,2026,126,0.3417,0.2725,0.4109,0.0,0.2162,0.1073,0.1493,0.3199,0.0235,0.267,0.3602
Joshua Williams,Shoreline,JUCO,So,0.482,1112,1112,2027,2026,173,0.3416,0.2722,0.4109,-0.001,0.1932,0.1124,0.1072,0.3251,0.0078,0.2636,0.374
Langan Naylor,Lower Columbia,JUCO,Fr,0.593,4389,4389,2027,2025,124,0.3415,0.2733,0.4097,0.0,0.1406,0.1195,0.0568,0.3397,0.0054,0.2959,0.3968
Trevor Watkins,C of I,NAIA,Jr,0.536,3879,3879,2027,2025,118,0.3415,0.2728,0.4103,0.0,0.2261,0.1046,0.1103,0.3389,0.0165,0.2723,0.371
Evan Carrubba-Rice,L&C,D3,So,0.373,3337,3337,2027,2026,76,0.3415,0.271,0.4119,-0.0006,0.1897,0.1352,0.1075,0.3166,0.0131,0.2619,0.3755
Declan Francis,Lane,JUCO,So,0.387,123,4959,2027,2025,147,0.3414,0.2711,0.4117,0.0,0.1848,0.1324,0.1202,0.3076,0.014,0.2537,0.371
Luke Palmer,Walla Walla,JUCO,So,0.459,54,54,2027,2025,197,0.3414,0.2718,0.4109,0.0,0.1514,0.1316,0.0749,0.3236,0.0056,0.2695,0.3771
Chase Elliott,Corban,NAIA,Sr,0.741,2864,2864,2027,2026,219,0.3414,0.2748,0.4081,-0.0001,0.163,0.0925,0.1136,0.3357,0.0139,0.2841,0.36
Drew Kamihara,UPS,D3,Sr,0.649,4034,4034,2027,2025,155,0.3412,0.2736,0.4088,0.0,0.1559,0.1351,0.1083,0.3115,0.0113,0.2635,0.3759
Joshua Murphy,Willamette,D3,Jr,0.319,4161,4161,2027,2025,75,0.3409,0.2699,0.4119,0.0,0.1717,0.1207,0.114,0.3178,0.0203,0.2734,0.3689
Vincent Temesvary,Gonzaga,D1,,0.518,3785,3785,2027,2025,97,0.3408,0.2718,0.4097,0.0,0.2193,0.1114,0.1603,0.3103,0.0265,0.2496,0.3637
Orlando Young,Bellevue,JUCO,Fr,0.436,649,649,2027,2026,144,0.3407,0.2709,0.4105,0.0007,0.1942,0.0975,0.1317,0.3241,0.0106,0.2714,0.3559
Collin Irwin,WOU,D2,Sr,0.58,3110,3110,2027,2026,177,0.3407,0.2724,0.409,-0.0002,0.1231,0.0995,0.0719,0.3312,0.005,0.2807,0.3786
Sean Shaffer,Corban,NAIA,So,0.675,2865,2865,2027,2026,213,0.3407,0.2734,0.408,0.0003,0.1037,0.0645,0.1041,0.3218,0.0132,0.2845,0.3664
Leo Cote,Portland,D1,Fr,0.386,3592,3592,2027,2026,124,0.3407,0.2704,0.411,-0.001,0.2708,0.0968,0.1932,0.326,0.0421,0.2644,0.3425
Daniel Olson,Treasure Valley,JUCO,Fr,0.411,121,2841,2027,2025,162,0.3406,0.2706,0.4107,0.0,0.2085,0.1175,0.0974,0.3221,0.0099,0.2559,0.3776
Cayden Christopherson,Everett,JUCO,Fr,0.382,922,922,2027,2026,115,0.3405,0.2701,0.4109,0.0012,0.1552,0.1448,0.0995,0.3102,0.0086,0.2563,0.3768
Travis Helm,CWU,D2,Sr,0.357,3947,3947,2027,2025,114,0.3403,0.2696,0.4109,0.0,0.1658,0.1027,0.0754,0.339,0.0086,0.2833,0.3763
Evan McGuire,Clark,JUCO,Fr,0.558,77,3116,2027,2025,159,0.3403,0.2717,0.4088,0.0,0.1524,0.138,0.1016,0.3031,0.0097,0.2515,0.3735
Nicholas McDaniel,Treasure Valley,JUCO,So,0.231,7417,7417,2027,2026,56,0.3402,0.2683,0.4121,-0.001,0.2197,0.1348,0.0898,0.3326,0.0063,0.2593,0.379
Cash Erdman,Seattle U,D1,Fr,0.236,3685,3685,2027,2026,61,0.34,0.2681,0.4119,0.0,0.2317,0.1387,0.1232,0.329,0.0197,0.2604,0.3677
Carson Gerding,EOU,NAIA,Sr,0.653,2749,2749,2027,2026,141,0.3399,0.2724,0.4075,-0.001,0.2193,0.1034,0.1165,0.3379,0.0152,0.2682,0.3669
Jayson Au Hoy,GFU,D3,Fr,0.416,3426,3426,2027,2026,91,0.3399,0.2698,0.4099,-0.0003,0.1731,0.1226,0.1158,0.3192,0.0173,0.2722,0.3648
Matthew Carlson,EOU,NAIA,Sr,0.489,3838,3838,2027,2025,89,0.3398,0.2706,0.4091,0.0,0.1947,0.1066,0.1132,0.3321,0.0138,0.2675,0.3669
Tommy Eisenstat,Gonzaga,D1,Sr+,0.731,3555,3555,2027,2026,219,0.3398,0.2731,0.4066,-0.0003,0.1545,0.0953,0.1397,0.3199,0.0236,0.2786,0.3562
Dylan Jacobs,Edmonds,JUCO,Fr,0.509,895,895,2027,2026,193,0.3397,0.2706,0.4087,0.0006,0.1799,0.1163,0.1267,0.3107,0.0205,0.2647,0.357
Jaden Estrada,Yakima Valley,JUCO,So,0.566,1355,1355,2027,2026,144,0.3397,0.2713,0.4082,0.0006,0.1578,0.1212,0.0989,0.3176,0.0122,0.2697,0.3707
Riley McCarthy,Portland,D1,Sr,0.479,3798,3798,2027,2025,137,0.3397,0.2704,0.4091,0.0,0.2226,0.1192,0.132,0.3296,0.0203,0.2646,0.366
Bryan Ebe,C of I,NAIA,Sr,0.365,3880,3880,2027,2025,50,0.3396,0.269,0.4101,0.0,0.2715,0.1124,0.1478,0.3309,0.02,0.2507,0.3614
Emerson Fleck,Whitworth,D3,So,0.379,3300,3300,2027,2026,78,0.3393,0.2689,0.4097,0.0006,0.1447,0.0835,0.1726,0.3103,0.0329,0.2697,0.3447
Jailon Goodfellow,Tacoma,JUCO,Fr,0.481,4505,4505,2027,2025,177,0.3393,0.27,0.4086,0.0,0.1942,0.1121,0.1312,0.3065,0.0133,0.2502,0.3628
Nick Teng,Whitman,D3,Sr,0.665,3254,3254,2027,2026,160,0.3393,0.2718,0.4067,0.0006,0.1248,0.1272,0.1018,0.3136,0.0082,0.2745,0.3704
Rylan Osbjornsen,Big Bend,JUCO,So,0.566,38,38,2027,2026,111,0.3392,0.2707,0.4077,-0.0009,0.2089,0.1287,0.077,0.3331,0.0068,0.2629,0.3833
Hunter Christensen,Treasure Valley,JUCO,So,0.644,1248,1248,2027,2026,209,0.3391,0.2715,0.4068,0.001,0.1324,0.1102,0.093,0.3221,0.0079,0.28,0.3681
Axel Puls,Everett,JUCO,Fr,0.601,62,62,2027,2025,201,0.339,0.2709,0.4071,0.0,0.1331,0.0948,0.0996,0.3155,0.0053,0.2701,0.3648
Kyler Northrop,Wash. St.,D1,So,0.627,3538,3538,2027,2026,233,0.3389,0.2711,0.4067,0.0,0.1603,0.0755,0.124,0.3345,0.0107,0.2834,0.3566
Cade Gibson,SMU,D2,Jr,0.184,3964,3087,2027,2025,85,0.3389,0.2665,0.4113,0.0,0.1382,0.0952,0.0988,0.3346,0.0124,0.2824,0.3667
Braiden Bond,Columbia Basin,JUCO,Fr,0.379,4289,4289,2027,2025,142,0.3388,0.2684,0.4092,0.0,0.2335,0.1386,0.1142,0.3178,0.0102,0.2456,0.3739
Darin Chapman,WOU,D2,Jr,0.203,3118,3118,2027,2025,96,0.3388,0.2666,0.411,0.0,0.1906,0.0999,0.0904,0.3266,0.0119,0.2615,0.372
